Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
6.129032258064515126e+00,1.854835915315268991e-04,1.476492401896988818e-04,2.746941126044563815e-04,2.661608997260548216e-04
6.161290322580645906e+00,1.655239476227621817e-04,1.271054900766266566e-04,2.300044260524406034e-04,2.222276065149581285e-04
6.193548387096774022e+00,1.493293207931209823e-04,1.076208601820066810e-04,1.974263627876603222e-04,1.865972541280682957e-04
6.225806451612903025e+00,1.532940531913741023e-04,1.094460385425836165e-04,1.795981184470209061e-04,1.721764967934804984e-04
6.258064516129032029e+00,1.434985152020532614e-04,1.004566677473808285e-04,1.668023516685901832e-04,1.562472361705813384e-04
6.290322580645161032e+00,1.311410038111402430e-04,8.870376654444644222e-05,1.494682164910783324e-04,1.363799679308297288e-04
6.322580645161290036e+00,1.247754312136894680e-04,8.076187440855465873e-05,1.390065394298132400e-04,1.277645769873964922e-04
6.354838709677418152e+00,1.236013257854458325e-04,7.855538203430892808e-05,1.364342361263745044e-04,1.236841866509867844e-04
6.387096774193548931e+00,1.340187281081939524e-04,9.070477523756301859e-05,1.356014269672067667e-04,1.285715647523465719e-04
6.419354838709677047e+00,1.860144812396553556e-04,1.398836646224273130e-04,1.638360789544503671e-04,1.746895121900592530e-04
6.451612903225806051e+00,2.651713640207136640e-04,1.781567010015911183e-04,2.202244232857514857e-04,2.548217227479675044e-04
6.483870967741934166e+00,2.535520642376847661e-04,9.921916381842456442e-05,2.302043746110431070e-04,3.124933638955468382e-04
6.516129032258064058e+00,1.909899463002615906e-04,7.786878287695707596e-05,2.079637888919837489e-04,2.968438086173902000e-04
6.548387096774193949e+00,1.699881038822977151e-04,8.533578047861657234e-05,1.965845055712047199e-04,2.819759294583111617e-04
6.580645161290322065e+00,1.568252662547040520e-04,8.889364664325015376e-05,1.871552718130704710e-04,2.673121821763537733e-04
6.612903225806451069e+00,1.441531536454431026e-04,8.609464350506098424e-05,1.812506804487571148e-04,2.666045183827905072e-04
6.645161290322579184e+00,1.369390294458604478e-04,8.503295567940070965e-05,1.884848793308453274e-04,2.746193347596847427e-04
6.677419354838709076e+00,1.302181585516559411e-04,8.333769564623906372e-05,2.143454540973369440e-04,3.028192838368704183e-04
6.709677419354838079e+00,1.236351789798159173e-04,7.767467297410011399e-05,2.618186091996995086e-04,3.564405449463617132e-04
6.741935483870967971e+00,1.218565483569295052e-04,7.664210237372079046e-05,2.379433953667529629e-04,3.352974720370400152e-04
6.774193548387097863e+00,1.301165962869830052e-04,8.259255696061677116e-05,2.718457429457722284e-04,3.254726339138439874e-04
6.806451612903225978e+00,1.366627990725433907e-04,8.609590514152699176e-05,4.121695955486238613e-04,4.023176134191868282e-04
6.838709677419354982e+00,1.224739112212738421e-04,8.395696880883459564e-05,3.485211879034277004e-04,3.351264111778683814e-04
6.870967741935484874e+00,1.091598507164055537e-04,7.631110891094401965e-05,2.329672090835936942e-04,2.268387264435736022e-04
6.903225806451612989e+00,1.059410061083839751e-04,7.393031356446010127e-05,1.831073615911979089e-04,1.695275368194090933e-04
6.935483870967741993e+00,9.690199730248507423e-05,6.495935439041336317e-05,1.568228930036770377e-04,1.333397596493478526e-04
6.967741935483870108e+00,9.193404353414230570e-05,6.151377798478095953e-05,1.507557609649672840e-04,1.217690099872056756e-04
7.000000000000000000e+00,8.985667184562107592e-05,6.165106327103116516e-05,1.253564927845956243e-04,1.010879939870985790e-04
7.032258064516129892e+00,9.042224247616242200e-05,6.258846390594569910e-05,1.183037145657475918e-04,9.589718558343815035e-05
7.064516129032258007e+00,8.727478748032762841e-05,6.318458126637667579e-05,1.163159627313326970e-04,9.765459443702062710e-05
7.096774193548387011e+00,8.647731893241772621e-05,6.190380308807843981e-05,1.115843193140759343e-04,9.960948059308315325e-05
7.129032258064515126e+00,8.577236283361043794e-05,6.325550598973008550e-05,1.138239166272101403e-04,1.004705257848404761e-04
7.161290322580645018e+00,8.397296221221718627e-05,6.048814740058778270e-05,1.116688250523676415e-04,9.752771196969060397e-05
7.193548387096773133e+00,8.281492775206200662e-05,6.047442650938793116e-05,1.098934931775694612e-04,9.648684204219927030e-05
7.225806451612902137e+00,8.196622849467273466e-05,5.936510032231115278e-05,1.108211831484030749e-04,9.328213652424485009e-05
7.258064516129030253e+00,8.038944516383932266e-05,5.881182556716978523e-05,1.074578980729928553e-04,9.138131107609677808e-05
7.290322580645161921e+00,7.891478809609677478e-05,5.658835038255114651e-05,9.924465395573715105e-05,8.521659276085936398e-05
7.322580645161290924e+00,7.734822518126057930e-05,5.636593786931044542e-05,9.748462119755800981e-05,8.417637050634060262e-05
